,trackID,trackTitle,artistName,trackPopularity,releaseDate,artistFollowers,topGenre1,topGenre2,artistID,albumID,songID,audio_Duration_ms,set_subset,set_split
694,694,Ain't Shxt (featuring Breed and Bootleg),Project Deadman,7.0,2004,7706.0,Metal,,0g4x6lQg85dDWm4hXOc7mZ,0CCRgWpatNtHDeCBRW8dm4,SOACQRQ12AB01873E3,237933,small,train
700,700,Back It Up,Beenie Man,28.0,2007,214900.0,Reggae,Reggae,4L3GTE04bW5N7azA9QPhjA,7ddsTEh3W8FDNKQx0QJrxx,SOACQXB12A8AE46C74,206933,small,train
703,703,On A Deeper Level - Sovve Remix,Blufeld,0.0,2009,249.0,Electronic/Dance,,4LYnDx9tmNH9HrLPEXzOe0,4M5RjnA7jEuBBEe4uabgVj,SOACRBY12AB017C757,397587,small,train
705,705,Need You Now - Deep Josh Remix,Soul Central,0.0,2005,3682.0,Electronic/Dance,Electronic/Dance,7AhOEwT7t9lSIypvP1WTGP,7Jl4B1z1c0Yo88ul0BNL1n,SOACRFU12A67ADD89A,533573,small,test
711,711,Now I Know Why - They Call It Falling,Michael Franks,13.0,1985,58255.0,OTHER,Jazz,0AVE7rDx4X9w0pW1XlN1om,7eW7cmILNYJlWvglZqPqhV,SOACRUF12A67020D7E,295133,small,train
714,714,One More Time,AutoVaughn,4.0,2006,268.0,Indie,,3vzBFSducPPgNIljfDY6U5,4ONiYcHSj133l8EUcycomH,SOACRVZ12AB0182470,190013,small,train
719,719,I'll Never Dance Again - 2008 Remastered Version,Herman's Hermits,17.0,2008,151917.0,OTHER,Pop,48YxSlb23RAaCd4RyHcV9V,0o3pjzJ5XZGm0BZieBsTcV,SOACSMA12A6D4F867A,209787,small,test
724,724,En tur på landet,Bo Kaspers Orkester,19.0,2001,97080.0,Pop,Pop,2VE6Ge0qFHrqDC6KG6ECJn,5ZiXZ2iktIvZIDg0RnJlgi,SOACTCU12AB01815F7,177853,small,train
727,727,I Keep Waiting,Hacienda,2.0,2010,,,,5PFOoYivDdyFBYkDiku1E3,7KaSGvPIZj8XbLMgc6bFjX,SOACTJP12AC9074FB0,177973,small,train
734,734,He Is All You Want,The Audition,20.0,2010,32338.0,Punk,Rock,7EE9Xq8yiJyO5FIVho6ibI,0g6d8kV5YElDiLdirjmnCc,SOACTYA12AB018A92F,169347,small,train
744,744,Quisiera No Pensar,PXNDX,41.0,2003,637757.0,Pop,Rock,5NNlkZBrBpOJ7C11JwVxIj,3IZaue2sfl2uX7qOYOx9gg,SOACUTD12A8C13CA02,203133,small,train
749,749,Bird without wings,Diary Of Dreams,3.0,1999,28991.0,Punk,Electronic/Dance,1tg5jMp8FFjVqjgoxuEbSR,7lCBiX2b6B9PUdv67m03Nw,SOACVHQ12A6D4FABD3,160053,small,train
757,757,Ready 2 Wear,PC Synergy,7.0,2009,,,,7jhi0vDPK18gXqIMxOBvro,6Y1tqChNlq8haZsGP3wgsk,SOACWGC12AB018E1DB,231227,small,test
758,758,Me Tienes Contenta (Remix),Pastora,4.0,2009,23449.0,Pop,,6C48amsYRU2cPKaylSsYTl,5wrmvljolUZXeLKf9yHO4t,SOACWGG12AAFF41C13,231867,small,train
759,759,Regular Guy,Fanny,0.0,2002,,,,1Pag7p4HbSdZIDzgNLsk39,2BkEkcphy0liqTVRSBEEpC,SOACWHE12A58A77912,145360,small,train
761,761,A Million Stars,Kevin Kern,23.0,2003,22772.0,Classical,Classical,0I8nAaq5bLnTm3aEvr8rIB,3fT6Fxe5VUbVJiZk7hbBRR,SOACWPH12AB01857BE,246867,small,train
774,774,Wenn man liebt,Drafi Deutscher,14.0,2005,9787.0,Classical,OTHER,3AzUhAlIf00iaylhLVwszM,1lgcyNyOTCdMkLhuGTnNZx,SOACXCU12A8C1388FC,236213,small,train
775,775,Yesterday,Mest,26.0,2001,37922.0,Rock,Pop,1ToMIJExb7R5Klsff81NsK,4UATOCWLlBFbKOvIHo8jOj,SOACXDM12AB018AE6F,158960,small,train
776,776,Combat Rock,Sleater-Kinney,23.0,2002,110501.0,Pop,Rock,4wLIbcoqmqI4WZHDiBxeCB,0AfiIT0sVxjuH3hzjluSTp,SOACXET12AB01852E3,286933,small,train
779,779,Kool Keith Housing Things,Ultramagnetic MC's,13.0,1988,23121.0,Hip-hop,Hip-hop,52ik8mwcuZ4ISphAkejj2Z,7JKJGhEcQPmEVhULUZZKKE,SOACXHC12A6D4F49AD,195173,small,train
780,780,The Eldest Cosmonaut,Septicflesh,12.0,1998,54056.0,Metal,Metal,5MlEt7qqXqNSReeX76xK6b,5baADIPogQJZst9Z50HT9j,SOACXHL12AB017E720,394507,small,train
781,781,Do Good,Turbulence,0.0,2007,,,,64TsAZ8OCSex7fSVTRXmGz,1whel5WGSXRnx6Kf1B6I82,SOACXKJ12AB018D095,210360,small,test
785,785,The Herb,9 Lazy 9,19.0,1994,9474.0,Jazz,Electronic/Dance,3rQwLE64J8IhEMWnZm8ZmH,5Z8qe0ZaUHELNSxGMqODtu,SOACXSD12AB0187FF1,312773,small,train
793,793,The Feast of Blood,Sopor Aeternus & The Ensemble Of Shadows,9.0,2003,35525.0,Punk,Pop,4DJ9mOfSKt9vg0Zhlwf6te,09x8DbANXJ10plvif8gvg7,SOACYRC12AB0181EC4,215627,small,train
795,795,Tombar-Me Al Teu Costat,Xerramequ Tiquis Miquis,0.0,2006,179.0,Rock,,3bj97URbk0TGQNvvdUke2A,0kwJEyAuVBK74Z7YLB1V7q,SOACYVK12A8C140F74,261187,small,test
797,797,Dimension of Depth - Remastered,Ace of Base,24.0,1994,238767.0,Electronic/Dance,Pop,5ksRONqssB7BR161NTtJAm,6cpOIdpPfGaazHsh5eYz0k,SOACYWY12A8C142CF7,108800,small,train
799,799,Closing In,Information Society,10.0,1997,64244.0,Rock,Latin,6bJUzb3mLEYCkTAp7eNJgO,2Q4mhEwMdbw4aObEnzhzjZ,SOACZBQ12A8C1381B0,492147,small,test
800,800,Cry,David Cassidy,2.0,2009,33694.0,Pop,,0isDnZYMWbwDz7hzw0XRjt,457SJYQaWccElqNRrpHZmy,SOACZDZ12AB0187338,232107,small,train
801,801,Castrate the Wreckage,Lock Up,3.0,2008,8260.0,Metal,Metal,0AKZrsOYW77C7QW1jzdhNX,18yIrY0pcf7fmLBbxltGt6,SOACZFM12A8C138F73,94747,small,train
803,803,Ja Sam Šef,Novi Fosili,1.0,2006,2426.0,Pop,Rock,4XyooXbbIpOBW6aUKc53zN,72WCEhhVxZjLzdTlK0Rtub,SOACZHL12AB018FFAE,166813,small,train
807,807,You Can't Go Back,Patti Scialfa,8.0,2004,,,,6kZQOOVmBEdPxeWYe4xbDj,668BdePrLuKifG8mfpag1R,SOACZNK12A8C137E38,283373,small,train
811,811,If Work Permits,The Format,28.0,2006,56563.0,Rock,,3ZJC8cLts8Q8s8JbNJKsLf,6VPLqG06SlXc1FzVzzcuZB,SOACZYB12A8C13DBB0,330467,small,test
815,815,Is It True,The Posse,0.0,2011,,,,2HJu3pOTgxctTh69FOQXq4,6cuKNape6h0OamgL5YLQ5v,SOADADM12AB0183AF4,205923,small,train
818,818,Juguete Roto,ZPU,9.0,2010,127185.0,Hip-hop,,7F9Bd5X4sxdwWRJVpbfMtb,5QPIkEkhZhJtorqdWgWClS,SOADAIH12AB018687B,211107,small,test
825,825,Falling Without Knowing,Tilly And The Wall,2.0,2009,15060.0,Indie,,2dsXb3lvdajcCHgWZS4vxr,2lBmGe5PzIbHTFbuvb09XT,SOADAZE12AB01815EE,185733,small,test
828,828,Have You Heard,Joni James,0.0,2013,5369.0,OTHER,OTHER,0hiq5HixjjN3gtSXLZmnBw,3DDDJntcgxeASLCfs5Vquq,SOADBDF12AB018384E,180872,small,train
834,834,Me Voy Alone,Savath & Savalas,0.0,2009,1651.0,Latin,,27VbT3cbrUL7xec3REIMRw,4TwGLcRfdf8d3SxfymHERA,SOADBWO12AB01860F1,179797,small,train
837,837,Skadansk,Mark Foggo's Skasters,4.0,1993,,,,0gKrLktfNDFVNDWfYGvvwZ,2ixTmEG1H79w77bRlVsaKX,SOADCID12AB017C78C,217827,small,train
838,838,Frog,Toe,0.0,1998,,,,1EvUPkXGGpIx3NfgiM0j0A,2lV5xKZtO5XfXkMX3NEWw1,SOADCOJ12A8C1353AA,226200,small,train
839,839,"Wrongfully, I Rested",My Latest Novel,2.0,2006,895.0,Indie,Rock,3Vq2jaIAqMDl7bKB3UcHTt,2mo6YoPK9o0O608CcNNWtt,SOADCQJ12A8C1374BB,283000,small,test
841,841,Mon manège à moi - live 1992,Étienne Daho,11.0,1993,50705.0,Electronic/Dance,Pop,5aDKJuLDczfmHfRSOmHCJk,1bEu1mirGvxNinBNlzw2s6,SOADCSF12A6D4F4B21,225667,small,train
842,842,Suppuration,Carcass,7.0,1988,139597.0,Metal,Metal,5lhaM01nwvsMZpmPY2HVER,31yetTr8z50tQNcB6cWTsc,SOADCSL12AB017A61E,140809,small,train
847,847,I Don't Wanna Leave You,The Time,22.0,1982,171945.0,Funk,Electronic/Dance,1EgGVV9cmmlLEsFlunjmvv,57YH772Zn30jNACjrTpbFK,SOADCWH12A8C139399,388960,small,test
858,858,Poem,Filteria,1.0,2010,3908.0,Electronic/Dance,Electronic/Dance,1GYwH0iIUKPlyhrcSq8rJ8,3Qi3MIIxZuVKRFBhwM1mJh,SOADDWO12AC3DF73C7,603333,small,train
859,859,Caspian Sea,Graham Coxon,8.0,2009,46145.0,Pop,,7ueZp29tCNwjIj4yAMTEaC,7CTAy18SSGB4GJNQ1UQz67,SOADEJD12AB01825A2,294293,small,train
860,860,Smoke Something,Mystikal,21.0,1995,301128.0,Hip-hop,Hip-hop,3LIJJJkO7R5RasRwt7xIn5,6ZFUMvnLkGErstI6DWISYn,SOADEKH12A582911F6,127200,small,train
865,865,Olive Garden,Greg Vaccariello,0.0,2009,,,,2dzPiP3RisGvWcMUf5zMJB,4HyFri98xoF2VEYq9roYYi,SOADEWP12AB018E6AD,138372,small,train
866,866,Arterial Lust,Blood Red Throne,11.0,2005,14639.0,Metal,Metal,38shFuJO9k0kOEQSf854u4,3AmFeOe3XQU8eOqgi2huN6,SOADFAT12AB0180ABD,295813,small,train
867,867,Volaré,Alejandra Guzman,10.0,1999,1333057.0,Folk&Accoustic,Latin,7Hf9AwMO37bSdxHb0FBGmO,61UdtbBM3LHf7h0iG2U3i8,SOADFBN12AB0182883,210800,small,test
868,868,Falling Into Grace,Red Hot Chili Peppers,32.0,1995,9330574.0,Rock,Metal,0L8ExT028jH3ddEcZwqJJ5,74cQBDmkkzRBntR064f0SD,SOADFGH12A6D4F74F7,228093,small,train
871,871,Games People Play - Live,Alan Parsons,22.0,2010,69962.0,Rock,Rock,6HpZkC8GUktP9utE6OPWZG,2wMDIwYoAWdkjOTz1JxZhv,SOADFQU12AB018BF83,318053,small,train
878,878,All Alone,They Might Be Giants,1.0,2002,155931.0,Rock,OTHER,6zB02lwP6L6ZH32nggQiJT,7LnOiVI6KKtOEisfrSadtG,SOADGBL12A58A7C18C,93000,small,train
881,881,Rebirth,"Medeski, Martin & Wood",7.0,1992,59476.0,Jazz,Funk,2Hg4SUNDuIn8xIidz9GxFw,32ol6tahV2605o946u8QyN,SOADGFU12A6701F353,284747,small,train
887,887,Better Get Hit in Yo´ Soul,Maceo Parker,17.0,1990,52135.0,Jazz,Jazz,4RAQZfFgR7NPAWjKwUpEeC,5ljsBp0CVbgjQi5jpNc5Op,SOADHAM12AB017C041,344960,small,test
895,895,Chicken Wire,The Felice Brothers,14.0,2009,36363.0,Country,OTHER,4Ajgo7nAsTzjSFymIfBjZ1,4XLwMmgcC0cGQ2lDziGaDa,SOADHUL12AB0187575,163480,small,train
897,897,Darlene,Led Zeppelin,17.0,1982,6311219.0,Rock,Rock,36QJpDe2go2KgaRleHCDTp,5WRmchevXvk5eXPT0gEuTL,SOADHXV12A8C13F8B3,307227,small,test
903,903,Discoteka - Peter Rauhofer Remix,Starkillers,7.0,2006,20562.0,Electronic/Dance,,6gJE2UbjRlQBb0dFmMQTm0,1BwoPWYHaylyjCALjZmX8T,SOADIFL12A8C133A13,486036,small,train
906,906,Get Your Love Right,Millie Jackson,2.0,1974,46964.0,Soul,Soul,27XI002zivG9xuzrZ9dIb1,1A4CO0nXVwOGLnCBsKhwQW,SOADIMK12AB017EE99,233227,small,train
925,925,Movin' Quickly,Noize Suppressor,3.0,2002,21033.0,Electronic/Dance,Rock,69IwChH6kBVij0cmVHSOtt,0bQ0zdSIvM77C1c5GjFF8C,SOADKOJ12A58A7718B,309733,small,train
930,930,Declaration Of Love,Céline Dion,34.0,1996,1873750.0,Pop,Pop,4S9EykWXhStSc15wEx8QFK,55UPmpHLvZKGgTPUD1woES,SOADLAH12AB0180C3F,260533,small,train
933,933,Never Just For A Ring,Toni Braxton,26.0,2000,1437547.0,Pop,Pop,3X458ddYA2YcVWuVIGGOYe,0UZsKcXzOehMvFWTiBlwMi,SOADLEV12A8C1373DB,241027,small,train
944,944,Only A Day,Goldfinger,20.0,1996,176710.0,Pop,Pop,7sVQKNtdP2NylxMgbNOJMM,6iOlLW2s5qwquOiiOThBvS,SOADMWH12B0B808E77,135227,small,train
948,948,Your Love Is Black,Kaskade,4.0,2008,644560.0,Electronic/Dance,Electronic/Dance,6TQj5BFPooTa08A7pk8AQ1,2MmWfgFilKvrY8ddVTBrX0,SOADNFT12A8C139FD1,272027,small,test
974,974,Strong Hand,Beverley Knight,6.0,1998,33181.0,Soul,Electronic/Dance,30AzZL0valZQ62OIQiFWvk,5l6Sxyrzxk8Y6Ux0DCHGfK,SOADPQJ12A6D4F7F1B,200160,small,test
975,975,Mijn Manier,Brainpower,23.0,2009,11298.0,Hip-hop,Rock,6LfIVTnSSc9zNqjpfVPs1w,5SaZRH1c5OJ7lJfoY1XCq4,SOADPZV12AB018CEB2,258147,small,train
980,980,You're Here With Me,Angela Johnson,5.0,2005,14183.0,Soul,Soul,6OCcrLBIO5JCdDMUU6h35w,1U8LYjmAdz9KZdxa1QZbMV,SOADQMA12A58A7A887,231880,small,train
987,987,Sixty Eight,BB Brunes,22.0,2007,94633.0,Electronic/Dance,Pop,4tHeypFR25Cnx83nuHhrud,2Z16ru2mLotvuRY9y9AjiB,SOADRNN12A8C133813,155813,small,train
989,989,Wonder Years,Lukid,7.0,2008,7320.0,Electronic/Dance,,3a2bPqijV6I1SBKKK9ikMg,3hhrT4fvXOYbsFZ2ZQSFXG,SOADRTF12AB0182E75,263360,small,train
998,998,You're Not The 1,Groove Theory,18.0,1995,69515.0,Soul,Hip-hop,7opRqRgF9lvnVraBFCMvIj,0VVegiriO1eyyfOKrLmxtc,SOADSQM12A8C132598,264827,small,test
1000,1000,Bränn Inte Slottet,Darkthrone,1.0,2011,100027.0,Metal,Metal,7kWnE981vITXDnAD2cZmCV,4kEXG4oH3VSUXpCkdKwXMU,SOADTCW12AB0188CC8,277720,small,train
1002,1002,Incurable - Reprise,Piano Magic,3.0,2007,7209.0,OTHER,,6sIZakv0uaA3qQmOOPTOQt,19ygQrKdkCzk4XHRP82aLq,SOADTJK12A58A7D8D5,285327,small,test
1006,1006,Si Es Que Hay Suerte,Nosoträsh,3.0,2000,5306.0,Pop,Pop,7c9qP8ZMGFTZKCqJphxQX2,4psm240x3n2jm4MGR11yFP,SOADTTY12AB018F064,191787,small,train
1013,1013,Hey You,Rainbow Ffolly,1.0,1967,534.0,Rock,,4KHhtpAKJXpXlMvvv7vaE7,0r7NFQQve3SXGUUKxxeZH0,SOADVDP12A67AD719D,139293,small,train
1014,1014,Love Is Not A Thing,Russ Taff,3.0,1995,11290.0,OTHER,Rock,0hxYrVr7PlRoiYuYaKBctb,4QhDLOwtKCZnJjjCELwMQP,SOADVFG12AB0180EB5,194240,small,train
1015,1015,Turn It On,Danger Danger,21.0,1989,57513.0,Rock,Metal,1VaIDrxow5xfLmB9R26JVZ,3fkdfqYl5Ky1jbpEWqDe5U,SOADVSI12A8C1335D9,220507,small,train
1017,1017,Nothing's Gonna Change Your Mind - Radio Edit,Badly Drawn Boy,1.0,2006,63396.0,Pop,Pop,244fcyNSuyhbRlMGfMbYrO,3NZ2nxr0HR7r5I3S6yu8zJ,SOADVWF12A58A7C176,207336,small,train
1020,1020,Plus bele que flor - Quant revient - L'autrier joer - [Flos Filius] (Mo 21),Anonymous ,6.0,1994,,,,35y6unM66rGPWHTRFNrqKS,3Z43T6mUdKInHHKL7L0FMh,SOADWEN12A8C13F045,157227,small,test
1023,1023,The Tide Raises Every Ship,Silverstein,22.0,2009,314357.0,Rock,Rock,1Tsag5J854qxeOo2apszug,3OOUDfRkGn4si21qq4VBpt,SOADWGB12AB018678E,44427,small,test
1024,1024,"Cindy, Oh Cindy",Highwaymen,0.0,2014,,,,6VCzlM1A862sxbH07GVM3d,5zxSXQlHu03fd869oVJxPw,SOADWHJ12A8C135C22,186013,small,train
1030,1030,Atras De Tus Ojos (Behind Your Eyes),Debbie Davies,1.0,2005,4139.0,Blues,Blues,21OcU2kzq3Oqkl8XxsEli7,2Ws6Eq7dH68GsLUytYmwPv,SOADWXT12A8C13625B,209200,small,train
1038,1038,In A Spanish Mood,The Aqua Velvets,7.0,1996,3211.0,Pop,,2jim1jhi2L8h3YnFicGbov,0CtIQKgfCpTJNRTQNfcpNI,SOADYAW12A6701F4D1,388160,small,test
1039,1039,Like A Fox,Manassas,12.0,2009,8184.0,Rock,Rock,75vKPpImuKHbtBFV9T7Ygz,1BlpeHh9fIyiIZkIJVt4Kh,SOADYGI12AB018E6F7,178493,small,test
1043,1043,The Front Line,Opus Däi,1.0,2005,1673.0,Rock,,6TUN9MVO1hUV5bqqquPHt5,7B0CiTRWSaCaxgmoxrZfl4,SOADYKJ12A58A78F3A,215560,small,train
1051,1051,The Race,The Heavenly States,0.0,2008,,,,68HhTQmcTXGgRH8bd238JM,5J9Abj4OQut9yrKGXiy48G,SOADZBE12A8C13B76D,240600,small,train
1061,1061,Official Girl [feat. Lil' Wayne],Cassie,44.0,2008,625074.0,Pop,Pop,27FGXRNruFoOdf1vP8dqcH,40eP6e9dvvZxtLosGLLPAx,SOADZTK12AB01843B6,257502,small,train
1067,1067,Friends Of P.,The Rentals,36.0,1995,11261.0,Pop,,3NmdKZUM96z7NGvL35g5PC,41IJ0wgo3DWza5gIlJarRg,SOAEAPQ12A8AE4633A,212267,small,test
1068,1068,Magick Karpet Ride,Brooklyn Funk Essentials,6.0,2005,26602.0,Jazz,Jazz,4r4tRC1EUpfUCLjwQXP5EA,74rIMi4bJ8Z7i2VhNv7hae,SOAEAYZ12AB017C47E,306773,small,test
1069,1069,Sorry Is,Levert,13.0,1997,247555.0,Funk,Soul,0G7OYsWptjRzVFT1AxP8TS,4hEzILbf8h6rAeMVhoQobd,SOAEBAZ12AB01860B0,254160,small,train
1079,1079,Real Love,Potluck,1.0,2009,32212.0,Hip-hop,,0dkBJgPZEBsybLb4nfPUg7,4TZnLIuKdASEfE62eqQm2a,SOAECMS12AB018740B,239120,small,train
1083,1083,Love Me,Christer Sjögren,17.0,2006,29472.0,Country,Pop,3zxcIxs8CwOEJaPYDKDtTE,5YKBiJ1pue9GQInGfQ3zrl,SOAECTW12A6D4F966C,136827,small,train
1093,1093,A Talentless Tragic Kid's Cattle List,Capgun Coup,0.0,2007,337.0,Indie,,2ptddliyngxt7U5C3xYBzL,3r9mMOn6plt5Q55YD2jxmW,SOAEDRQ12A8AE47207,295000,small,train
1094,1094,Shoot Shoot!,Solex,4.0,2001,,,,7uV7uQgiUQ3Ipxs5cHZsGL,6WphBhUkTLUgCnbPDRQCBm,SOAEDVP12A6D4FB4AF,188653,small,train
1096,1096,Hickeys Around My Neck,Audio Two,22.0,1988,14605.0,Hip-hop,Hip-hop,10toSzLMkc2zIYiiAemHt1,4ULe1bx6XkffNvsbB9DHr6,SOAEECW12A8C13C798,232640,small,train
1102,1102,Precious - Live in Milan,Depeche Mode,22.0,2006,1889156.0,Rock,Classical,762310PdDnwsDxAQxzQkfX,7EAxxr16PN82rmH6kvyV48,SOAEEWF12A6D4FAD71,278347,small,train
1113,1113,A Dream Is A Wish Your Heart Makes,Bette Midler,6.0,1977,217788.0,OTHER,Indie,13y0kncDD4J9wxCyfKr10W,2Ougi2bO0NEly2TvhMnqLV,SOAEFYT12AB01859D2,188933,small,train
1114,1114,Indian Bati,Brown Boy,0.0,2009,42306.0,Hip-hop,Hip-hop,0Ug6OsFk2B0mLvXrpmpRs6,6OT2x0IsN5jf5FXzkeWYyB,SOAEFYU12AB0182C55,244293,small,train
1119,1119,Song For Sophia,Dead Can Dance,21.0,1991,169461.0,Punk,Pop,6sq7prp0tj9Abn89khmfja,5ZZT0dcf3vIrJXsYLZbIkn,SOAEGLX12A6D4F67AD,83733,small,train
1127,1127,Laugh Man,Harry Chapin,5.0,2015,105062.0,Folk&Accoustic,Rock,42q4Ivs7tAiCZ5C7eG5q4c,2BX2IsCYi8Rb3ScHuX21us,SOAEHAE12A58A79886,215267,small,test
1131,1131,Hit-Medley 2006 - Live 2006,Udo Jürgens,2.0,2006,65312.0,Classical,Pop,2G0htB8PxlO2onxnIismur,5cravOfRYR515wiwNR7oAK,SOAEHEM12A8C13D8FE,412120,small,train
1133,1133,Space: 1999,Neil Norman,1.0,1986,98.0,OTHER,,0mDAH2Tve68Z5903w6jzB3,191yJ5AHBxX9Her56u8RVI,SOAEHGN12A8C13411B,121667,small,train
1138,1138,Summer (The First Time),Millie Jackson,17.0,1974,46964.0,Soul,Soul,27XI002zivG9xuzrZ9dIb1,17Td5GHT0ssG2F9dewZkmy,SOAEIHX12A58A79D04,348693,small,test
1143,1143,Truth About The Blues,Nicolai Dunger,2.0,2002,3158.0,OTHER,Pop,1XUJ4bS7sEaPb29R4LzY18,2bh3DiYSNNhECOi56dBmqS,SOAEIMS12A8C137758,294667,small,train
1147,1147,Basta de nacimientos - Remix J Al Andalus,Def Con Dos,2.0,1999,24710.0,Metal,Punk,1O4hqQz2nV0jrlF9VEFBNK,5s5MYMEZxcr1j1kM98wfcK,SOAEJAH12A6D4F6C98,326427,small,train
1148,1148,Voices in My Head,K'NAAN,3.0,2007,126916.0,Pop,Reggae,7pGyQZx9thVa8GxMBeXscB,0v5BlbNhll7Hcu9MiJNphA,SOAEJCZ12A8C13D526,173000,small,train
1152,1152,Sweet Pretty Thing,Primal Scream,11.0,1989,214018.0,Rock,Hip-hop,3wury2nd8idV4GecUg5xze,1DBeC4IonGp4QNHVNk4omH,SOAEJLS12A8AE47ADD,136933,small,test
1169,1169,I'm High,Spice 1,20.0,1997,121202.0,Funk,Hip-hop,4TqmaFJYM8SvuhrunxpmT3,2BXP228r9ayL4fdfifcjTm,SOAELBZ12A58A77DC2,242400,small,test
1172,1172,Poor Man Style,Barrington Levy,37.0,2012,115017.0,Reggae,Electronic/Dance,5mMuiFhh7faS7qxnTLRA6u,55FfXQVWDbB3tEC7L9lvzA,SOAELLE12AB018A891,199747,small,train
1176,1176,You Gonna Want Me - Tocadisco remix,Tiga,13.0,2007,65613.0,Electronic/Dance,Electronic/Dance,5l9wiTZVfqQTfMDOt0HtwC,4A1QN1R8CY6WlMVsxrrR0I,SOAEMAV12A6D4F60A4,372960,small,train
1182,1182,"Auf Wiederseh'n, Sweetheart",Jim Reeves,3.0,1963,116900.0,OTHER,OTHER,2Ev0e8GUIX4u7d9etNLTXg,2fMNM6Jt7pqQYmtcp7D837,SOAEMPO12A8C139DB5,184867,small,train
1184,1184,Sweet Love (I Don't Know),Conya Doss,3.0,2009,40373.0,Soul,,67ONfRSpITV4rWHCQGSS3R,6D7E4wVwZCOMUhTSs6uUYf,SOAEMYV12AB018590B,276240,small,train
1189,1189,Whisper of Angels,Amici forever,9.0,2012,6932.0,Pop,,2VOQX0sezyQ23LmfJNIcDX,1uVKsbj0ft1kuqVJL999BN,SOAENMN12A8C13AB78,224853,small,train
1206,1206,Serious Drugs,VCR,0.0,2006,297.0,Indie,,2CcCeiB1k0VyeEnceqK2SV,6iJRnC02KyRF9Vks8CBK1g,SOAEPFL12AB0189F6A,209293,small,test
1207,1207,Talking In His Sleep,Toni Braxton,36.0,1996,1437547.0,Pop,Pop,3X458ddYA2YcVWuVIGGOYe,6rxtWZH5ua9eANwWdwwf9o,SOAEPKA12AB018367F,333293,small,train
1211,1211,Neo Geisha,Zeromancer,13.0,2001,16776.0,Punk,Electronic/Dance,0tQn2q1TIEenLgodtb8Nhx,3OCfNb8ssPOm4G2jNBxsnW,SOAEPPS12A6701F1AC,272867,small,train
1217,1217,No Sé Porqué te Quiero,Antonio Machín,0.0,2010,18773.0,OTHER,,30iuQTTr3l7QihN6KKgJrG,5QaOGqJCXtK2I0LaH7nJvx,SOAEQDK12A6D4F85DE,155944,small,train
1223,1223,Dale Duro,Outlandish,7.0,2009,67996.0,Pop,,5tqMW5dSAlvh0GvgD3XfDy,2iNhvzsu0MyqFr2dlRLfgR,SOAEQNN12AB0183503,236440,small,train
1228,1228,Mutha Fucka,Babasónicos,15.0,1992,598047.0,Rock,Latin,2F9pvj94b52wGKs0OqiNi2,0iKLZXL2Hp0XJFlhAyFqHa,SOAEQZC12AB018525B,51333,small,train
1235,1235,Kutulu (The Mad Arab Part Two),Mercyful Fate,22.0,1996,110545.0,Rock,Metal,0W8edGiwAsv6HXF0Kyc2V9,0GM9HlQDy1m03rHkqAoBW1,SOAERZE12AB0181FDB,317773,small,train
1236,1236,Cool Guy 5,Adam Sandler,0.0,1999,54675.0,OTHER,OTHER,2LB9H0px4qWbCHg9Axzhga,2D3KeMAi14CyLjsA6JX9TA,SOAESEV12A58A7A980,97067,small,train
1237,1237,Get Back,Skatterman & Snug Brim,0.0,2008,,,,18UXMAe8MYg68DcC7qynaT,3ueKfmAKjFcyGeS8IaMElb,SOAESEY12AB018ABB6,240293,small,test
1238,1238,Chattahoochie,Alan Jackson,5.0,2008,884701.0,Country,Country,4mxWe1mtYIYfP040G38yvS,6D0EYogCJGjDSQVSmI52SN,SOAESGK12A8C138488,237947,small,test
1240,1240,Woman Thing,Clay Walker,0.0,1999,387970.0,Country,Country,4MPkNgar5uTd8Sqvrr7par,3xRdDPNrHLyVX3kntWli9b,SOAESIN12A58A7D3BE,172733,small,test
1244,1244,Giamparale (Roumanie traditionnel),Les Yeux Noirs,1.0,1997,3444.0,Folk&Accoustic,Punk,584IrVNe0vTWlEByT1vkqT,4PQPFdKP8pkmwUCgkElWam,SOAESOO12A8C136EED,170507,small,train
1253,1253,Break Through,Sacred Reich,10.0,1996,35434.0,Punk,Metal,0UeVJTdCWGEFSSO9Tg9tiH,42TdSUiROuhCa9Bc2ZgBk3,SOAETBG12AB0180E9F,217813,small,test
1256,1256,The Ascension,Nick Glennie-Smith,6.0,1998,4624.0,Folk&Accoustic,OTHER,0cM9EbovGFwSQlWjgHmdGd,0rrQd2uONMcsYxjPh5lnBy,SOAETRJ12A6D4F7AA5,49720,small,test
1263,1263,LA Ravers,Felix Da Housecat,7.0,2009,40532.0,Electronic/Dance,Electronic/Dance,4rC8J4M4aOqsQSCP4yoyJI,0OpxhRNJcx2RxABfT6Fju7,SOAEUBY12AB017D2D7,226733,small,train
1271,1271,Coda Morte,Impaled,4.0,2005,5248.0,Metal,Metal,60PoZFLlifxfCpcSodgDjo,6aqfgUn7ywUpwwMHZJpZP0,SOAEURJ12A67ADC838,104040,small,test
1277,1277,Beijing,Patrick Watson,29.0,2009,151347.0,Pop,Pop,7bPs6jf983f0bjRAt1yxDM,3yjjQ9I0TgMLxcKQ0xSMQM,SOAEVHX12A8C145E7E,246773,small,test
1284,1284,Des Gens Attendent,Bertrand Betsch,4.0,2004,,,,19kmLR4tlgvVPQGNTjwFMS,2LSNfdR250OQ5r130WoOlN,SOAEVTP12A8C137179,198760,small,test
